lat, lon
42.39, -82.9724
42.4455, -83.1616
42.4338, -82.9976
42.4171, -82.9371
42.4028, -83.1608
42.4329, -82.975
42.3491, -82.9954
42.4384, -83.0885
42.3839, -83.1327
42.3441, -83.1965
42.4072, -83.0326
42.368, -83.2127
42.3854, -83.1139
42.3354, -83.0429
42.3393, -83.067
42.36, -83.2231
42.3565, -83.1912
42.3325, -83.0473
42.397, -82.9596
42.3558, -83.1894
42.3391, -83.067
42.408, -83.1525
42.4194, -83.0829
42.4208, -82.9591
42.3798, -83.0079
42.4282, -83.1359
42.4009, -83.218
42.3311, -83.0529
42.3857, -82.964
42.4375, -83.1832
42.4086, -83.1382
42.3314, -83.0516
42.3986, -82.959
42.3453, -83.1101
42.4182, -83.0851
42.4402, -83.019
42.4461, -82.9524
42.3692, -83.0753
42.4195, -82.9878
42.4393, -83.171
42.3541, -83.0008
42.3563, -83.1496
42.4115, -83.2312
42.424, -83.1442
42.4064, -83.2411
42.3445, -83.2616
42.3738, -83.1971
42.4204, -83.1584
42.3309, -83.1336
42.4044, -83.1696
42.3452, -83.0284
42.4486, -82.9855
42.4095, -82.9944
42.3925, -83.2264
42.4194, -82.9389
42.3755, -83.0079
42.4451, -82.9937
42.3408, -82.9826
42.4215, -83.1179
42.4304, -83.0501
42.3519, -83.04
42.4126, -83.283
42.4294, -83.2389
42.4093, -83.1405
42.3317, -83.0915
42.4389, -82.9554
42.4489, -82.9958
42.3646, -83.2401
42.3327, -83.048
42.3926, -83.1398
42.3597, -83.0628
42.3275, -83.0526
42.3593, -83.0923
42.3191, -83.0989
42.3992, -82.9624
42.4165, -83.1698
42.3844, -83.1923
42.3701, -83.1952
42.3448, -83.1133
42.3963, -82.9437
42.4166, -82.9648
42.3675, -83.0844
42.4055, -83.1945
42.3626, -83.1186
42.3411, -83.0598
42.3927, -83.1212
42.3913, -82.9484
42.368, -83.2128
42.3661, -83.191
42.4315, -83.1625
42.4335, -83.2482
42.3478, -83.2142
42.4381, -83.0582
42.4282, -82.9405
42.4061, -82.9904
42.3547, -83.0096
42.3512, -83.1431
42.3711, -83.2333
42.3838, -83.2071
42.3522, -83.0819
42.4318, -83.1194
42.4425, -83.2225
42.4381, -83.0316
42.4266, -83.0781
42.4153, -82.9848
42.413, -82.9131
42.3347, -83.1304
42.3719, -83.1649
42.435, -82.9902
42.4439, -83.0669
42.4343, -83.0243
42.4021, -82.9217
42.3569, -83.051
42.3857, -83.1819
42.421, -82.9352
42.4244, -83.2078
42.3859, -83.2738
42.3903, -83.1091
42.4381, -83.0715
42.4189, -83.1367
42.3466, -83.0949
42.399, -83.2256
42.3316, -83.0417
42.4295, -83.2184
42.4157, -83.0049
42.4187, -83.2094
42.3757, -83.1618
42.4375, -83.2062
42.4073, -83.2809
42.3778, -82.9815
42.3692, -83.0959
42.4198, -83.1642
42.401, -82.9318
42.4265, -83.2522
42.4397, -83.2586
42.3965, -83.1869
42.3478, -83.0457
42.4234, -83.1817
42.3436, -83.2003
42.3481, -83.0558
42.357, -83.0503
42.4266, -83.2036
42.3895, -83.1706
42.4441, -83.1747
42.4415, -83.0852
42.3885, -83.2734
42.3723, -83.2317
42.4354, -83.1052
42.406, -82.9652
42.3868, -83.2119
42.403, -83.2434
42.3741, -83.1992
42.41, -82.9525
42.3842, -83.1277
42.3926, -83.1878
42.3819, -83.0785
42.4167, -82.9394
42.402, -83.2455
42.3958, -83.1485
42.393, -83.0034
42.4341, -83.109
42.3775, -83.1292
42.4382, -83.2672
42.3385, -83.2046
42.4358, -83.2408
42.3936, -83.2008
42.4274, -83.1984
42.3445, -83.0639
42.3585, -83.0098
42.4139, -83.2572
42.3569, -83.0725
42.2617, -83.1586
42.3815, -82.9801
42.3652, -83.2118
42.3548, -83.1521
42.4025, -82.9217
42.4085, -83.1681
42.3549, -83.1378
42.3652, -83.172
42.4248, -83.2151
42.4391, -83.1542
42.4178, -83.2172
42.346, -83.2322
42.3501, -83.0685
42.4073, -83.2224
42.3359, -83.0866
42.4201, -82.9836
42.2764, -83.1498
42.3483, -83.2238
42.3732, -83.2345
42.3856, -83.1401
42.4304, -83.0527
42.3535, -83.0743
42.4321, -83.115
42.3629, -83.0654
42.3251, -83.0604
42.4164, -82.9974
42.3682, -83.1377
42.3456, -83.0397
42.263, -83.1542
42.387, -83.1849
42.389, -82.9761
42.4252, -82.9476
42.4127, -82.9732
42.3463, -83.0611
42.3752, -83.1232
42.4381, -83.2615
42.4381, -82.9834
42.4038, -83.2055
42.374, -83.0784
42.4106, -83.1339
42.3565, -83.2078
42.4394, -82.9604
42.4382, -83.0819
42.4465, -83.0755
42.3582, -83.1258
42.3261, -83.0583
42.349, -83.1451
42.3983, -82.9662
42.382, -83.1879
42.3314, -83.0465
42.437, -83.0482
42.4004, -83.2179
42.4498, -82.9678
42.4339, -83.1999
42.4295, -83.1577
42.3558, -83.0543
42.3427, -83.1149
42.4144, -83.1835
42.4327, -83.1466
42.3745, -82.983
42.4397, -83.2202
42.4013, -83.2027
42.4467, -83.1203
42.3597, -83.1
42.3882, -83.1744
42.388, -83.1359
42.3434, -83.2045
42.3667, -83.2109
42.3766, -83.1108
42.3703, -83.0206
42.4409, -83.1803
42.4099, -82.981
42.4196, -82.9541
42.3654, -83.1206
42.4148, -83.2297
42.4083, -83.1868
42.4438, -83.2396
42.361, -83.1973
42.338, -83.0582
42.4212, -83.0831
42.425, -83.1733
42.4012, -83.2381
42.3314, -83.1132
42.445, -83.2007
42.4116, -83.1915
42.4191, -83.1828
42.3797, -82.9803
42.4333, -83.0571
42.4156, -83.1588
42.3979, -83.1412
42.3575, -83.1683
42.4117, -83.1807
42.3478, -83.1268
42.4263, -83.1083
42.3539, -83.2408
42.4285, -83.0821
42.3481, -83.2275
42.3314, -83.0631
42.3519, -83.1296
42.4008, -83.2368
42.3411, -83.1462
42.3914, -82.9904
42.3092, -83.1098
42.3585, -83.175
42.4499, -82.9455
42.3412, -83.0249
42.41, -83.1344
42.3729, -83.1803
42.4119, -83.2319
42.3845, -83.079
42.386, -83.139
42.4365, -83.0161
42.3786, -83.0826
42.4176, -83.153
42.4442, -83.1571
42.3822, -83.1582
42.4337, -83.2335
42.3509, -83.0148
42.4161, -83.2824
42.3635, -83.2099
42.3712, -83.1041
42.3513, -83.0867
42.3416, -83.06
42.3286, -83.1329
42.369, -83.1414
42.36, -83.0679
42.3158, -83.1083
42.3891, -82.9776
42.3837, -83.2577
42.4114, -82.9282
42.3505, -83.0432
42.4498, -82.9679
42.3709, -82.9498
42.3394, -83.0671
42.4116, -83.2438
42.3288, -83.0618
42.4398, -83.0191
42.3748, -83.0175
42.4014, -83.1895
42.4039, -83.1686
42.4307, -83.232
42.3739, -83.0637
42.3653, -83.2616
42.3985, -82.9557
42.3572, -82.9991
42.3805, -83.2064
42.4208, -82.9268
42.3487, -83.2291
42.3586, -82.9429
42.3391, -83.0672
42.3888, -83.2733
42.4, -82.9813
42.4335, -83.1521
42.4198, -82.9143
42.3987, -83.1781
42.3972, -83.0144
42.3548, -83.0659
42.4284, -82.9899
42.4188, -82.9322
42.4157, -82.9878
42.4208, -82.9535
42.4337, -83.1926
42.4194, -82.9276
42.3385, -83.0467
42.4359, -82.9764
42.3826, -83
42.4071, -82.9261
42.3834, -83.1023
42.3991, -82.9647
42.4315, -82.9462
42.4301, -82.9696
42.3683, -83.0356
42.4241, -82.9494
42.4249, -83.1446
42.3656, -83.0628
42.3542, -83.0627
42.3313, -83.1235
42.3618, -83.0695
42.3277, -83.0483
42.4105, -83.265
42.3905, -83.1856
42.3797, -83.0739
42.4153, -82.9384
42.3106, -83.1041
42.3227, -83.0898
42.3991, -83.2568
42.3731, -83.121
42.3831, -83.1501
42.3602, -83.1747
42.4074, -83.2332
42.344, -83.232
42.3965, -83.0027
42.4282, -82.9552
42.4424, -82.953
42.3709, -82.9536
42.4274, -82.9691
42.4307, -83.2532
42.3781, -82.9936
42.3764, -83.1435
42.3477, -83.0282
42.3894, -82.994
42.4323, -83.249
42.3605, -83.1798
42.4047, -82.9385
42.4218, -83.1868
42.4449, -83.1923
42.3759, -83.041
42.442, -82.9826
42.3535, -83.2202
42.4293, -83.249
42.3583, -83.1693
42.4146, -83.2106
42.4053, -83.0546
42.4434, -83.2482
42.387, -83.1981
42.3721, -82.9824
42.3841, -83.2186
42.4017, -82.9805
42.3575, -83.07
42.43, -83.2739
42.3798, -83.1773
42.4186, -83.1496
42.4099, -82.9536
42.417, -83.0095
42.3779, -83.1495
42.4432, -83.2574
42.4269, -83.2702
42.3881, -83.0877
42.3931, -83.1403
42.3963, -83.2281
42.4058, -82.9298
42.4452, -83.024
42.3522, -82.9938
42.4276, -83.214
42.385, -83.1347
42.3889, -83.1305
42.3453, -83.1071
42.4115, -83.1634
42.4389, -83.1399
42.3913, -83.2353
42.3234, -83.0849
42.3789, -82.9479
42.3081, -83.1352
42.4026, -83.1595
42.4343, -83.0044
42.3957, -83.1985
42.4143, -83.1613
42.3656, -83.1874
42.4012, -82.9846
42.409, -83.2102
42.4393, -83.1177
42.3235, -83.1004
42.3487, -83.1377
42.3927, -83.1369
42.4127, -83.1987
42.4007, -83.2189
42.3667, -83.2016
42.4133, -82.9998
42.3741, -82.9601
42.3313, -83.067
42.3969, -83.1742
42.4039, -83.1781
42.3956, -82.9418
42.3594, -83.0272
42.4299, -82.9426
42.4042, -82.9538
42.4436, -83.1224
42.3624, -83.0221
42.4353, -83.1499
42.3781, -83.1561
42.4165, -82.9364
42.4295, -83.2486
42.4278, -82.9696
42.448, -83.0229
42.3739, -83.1472
42.3286, -83.0409
42.4228, -83.1985
42.4044, -83.1653
42.3503, -83.0657
42.3086, -83.1295
42.3421, -83.0763
42.3858, -83.1171
42.4398, -83.171
42.3628, -83.0564
42.3862, -83.125
42.4036, -83.2042
42.3686, -83.144
42.4352, -83.0244
42.3621, -83.1628
42.3333, -83.03
42.3824, -83.1077
42.3452, -83.072
42.3557, -83.2348
42.3435, -83.0098
42.4194, -82.9523
42.4282, -83.2762
42.3236, -83.0915
42.3292, -83.0528
42.4325, -83.0865
42.4365, -83.0707
42.305, -83.1291
42.3859, -83.2199
42.4217, -83.1529
42.3823, -82.9959
42.3615, -83.0402
42.3431, -83.2316
42.384, -82.9923
42.4261, -83.2315
42.3499, -83.1344
42.319, -83.0983
42.3679, -83.1187
42.3373, -83.2355
42.3659, -82.9538
42.3984, -83.16
42.3839, -83.1635
42.3584, -83.1064
42.3846, -83.2112
42.3451, -83.055
42.414, -83.1921
42.3882, -82.9549
42.4196, -82.9497
42.3409, -83.0808
42.4203, -83.1872
42.353, -83.1198
42.3571, -83.0815
42.4277, -83.2715
42.3846, -83.1296
42.4197, -83.0236
42.4178, -83.1634
42.3513, -83.0577
42.4246, -83.0082
42.3669, -83.006
42.4133, -83.1932
42.4161, -83.2139
42.3488, -82.9988
42.4389, -83.073
42.3193, -83.0957
42.3898, -83.0943
42.3183, -83.1018
42.4388, -83.0649
42.4142, -82.9827
42.3522, -83.0698
42.4388, -83.0715
42.3584, -83.0643
42.3445, -83.0637
42.4152, -82.9497
42.4131, -83.257
42.3531, -83.1008
42.3492, -83.0318
42.3567, -83.0814
42.3928, -83.0077
42.4141, -83.1992
42.3676, -83.2277
42.4361, -83.065
42.427, -83.0124
42.3363, -83.1396
42.4141, -83.2749
42.3484, -83.0082
42.4053, -82.926
42.4374, -82.9884
42.3838, -83.2741
42.4496, -82.9682
42.3029, -83.1316
42.4019, -83.1888
42.4465, -83.1189
42.3397, -83.2257
42.3489, -83.0545
42.3514, -83.1859
42.3603, -83.0464
42.4166, -83.126
42.3602, -82.93
42.4005, -83.2674
42.4307, -83.18
42.4121, -83.19
42.3766, -82.9679
42.3668, -82.94
42.3997, -83.2376
42.4125, -83.2165
42.3337, -83.0831
42.379, -83.0712
42.4414, -83.0741
42.3934, -82.9484
42.4451, -83.1816
42.3792, -83.198
42.4289, -83.0832
42.4285, -83.2856
42.3786, -83.144
42.4212, -83.2415
42.4185, -83.0068
42.4462, -82.9741
42.4224, -82.9729
42.3574, -82.9975
42.365, -83.0693
42.4186, -83.2376
42.4219, -82.9437
42.4053, -83.1536
42.4468, -82.9751
42.369, -83.0725
42.411, -82.9769
42.3156, -83.1078
42.332, -83.0445
42.4293, -83.0514
42.4375, -82.989
42.3856, -82.9914
42.3464, -83.0385
42.4007, -83.2392
42.3497, -83.2606
42.4468, -82.9465
42.4396, -83.1682
42.3445, -83.1303
42.3516, -83.222
42.4285, -83.1926
42.3638, -83.098
42.4362, -83.1957
42.4212, -83.1409
42.3693, -83.1374
42.3585, -83.1591
42.4201, -82.9966
42.425, -83.182
42.4055, -82.9966
42.4119, -82.9802
42.428, -82.9971
42.4136, -83.249
42.428, -83.1378
42.4287, -83.1128
42.3746, -82.9591
42.3578, -83.1251
42.4459, -82.9877
42.4013, -83.198
42.4494, -82.9765
42.3292, -83.1076
42.4284, -83.1758
42.4376, -83.0507
42.3541, -83.2461
42.4469, -83.0806
42.3191, -83.0976
42.427, -83.0518
42.4363, -83.0915
42.3869, -83.2288
42.437, -83.2653
42.4301, -83.0096
42.3692, -83.097
42.4071, -83.2112
42.3265, -83.0495
42.4389, -83.1834
42.348, -83.2326
42.3834, -83.2006
42.4391, -83.1615
42.3037, -83.1234
42.3373, -83.1418
42.4307, -83.2431
42.3508, -83.0247
42.3271, -83.0534
42.3465, -83.0641
42.448, -83.0161
42.3639, -83.1789
42.3334, -83.037
42.3477, -83.1097
42.4238, -83.2173
42.3719, -83.2336
42.4485, -82.955
42.4371, -83.2039
42.4165, -82.9587
42.3872, -83.1635
42.4142, -83.199
42.3718, -83.2361
42.409, -83.0484
42.3418, -83.1962
42.391, -82.9502
42.3824, -83.1221
42.4375, -82.9509
42.4376, -83.2466
42.4387, -82.9891
42.3394, -83.0293
42.3142, -83.1196
42.3424, -83.0087
42.3772, -83.0096
42.4492, -82.9919
42.4357, -83.1521
42.4239, -83.2172
42.3723, -83.1972
42.4298, -83.0588
42.404, -82.9194
42.4254, -83.1634
42.3539, -83.1522
42.3908, -82.9732
42.3953, -82.9622
42.3873, -83.2103
42.3702, -83.1148
42.4316, -83.2125
42.3607, -83.2461
42.3717, -83.0866
42.4171, -83.1407
42.4189, -83.0569
42.4312, -83.1706
42.3031, -83.1115
42.4227, -83.1401
42.4377, -83.2483
42.3307, -83.0473
42.3296, -83.0498
42.418, -83.2834
42.3988, -83.1437
42.4275, -83.2271
42.351, -83.0248
42.4478, -82.9851
42.4211, -82.9857
42.3861, -83.2369
42.4202, -82.9478
42.3557, -83.0608
42.4232, -83.2063
42.332, -83.1473
42.4122, -83.1571
42.4489, -82.9847
42.4204, -83.0056
42.3941, -83.2073
42.3867, -83.0307
42.4201, -83.0032
42.3587, -83.1033
42.3473, -83.0524
42.3083, -83.1142
42.3231, -83.0848
42.3585, -83.1269
42.3622, -83.058
42.4334, -83.2407
42.4352, -83.0041
42.446, -83.1333
42.447, -83.0834
42.3757, -83.2159
42.3157, -83.1241
42.3991, -83.2141
42.3337, -83.131
42.3525, -83.1775
42.2607, -83.1629
42.4275, -83.198
42.3722, -83.2169
42.4072, -83.1664
42.3142, -83.1061
42.3361, -83.1188
42.3437, -83.0102
42.3309, -83.0454
42.4328, -83.2006
42.4195, -83.259
42.4332, -83.0722
42.3457, -83.2381
42.3344, -83.0489
42.3503, -83.0584
42.3636, -83.0925
42.3802, -83.104
42.3484, -83.0598
42.3659, -83.1771
42.3804, -83.1978
42.4112, -83.168
42.3674, -83.0847
42.3393, -83.143
42.4246, -82.9354
42.4176, -82.9538
42.3294, -83.138
42.369, -83.0757
42.4343, -83.0044
42.4303, -83.1998
42.4444, -82.9821
42.3605, -83.2013
42.4004, -83.2175
42.4492, -82.9719
42.3997, -82.9467
42.3407, -83.0133
42.3656, -83.0558
42.3281, -83.1554
42.4043, -82.9939
42.3492, -83.2077
42.3506, -83.2131
42.4192, -82.9263
42.392, -83.1252
42.3125, -83.1175
42.4158, -83.2177
42.4036, -83.2197
42.4047, -82.9973
42.3781, -83.0695
42.4331, -83.0748
42.3312, -83.0432
42.3632, -83.1201
42.4404, -83.1924
42.4218, -83.1534
42.4194, -83.0123
42.4058, -83.1935
42.4143, -83.2525
42.3495, -83.1427
42.3064, -83.126
42.4073, -83.0203
42.4186, -83.058
42.3312, -83.1288
42.3621, -83.1405
42.3906, -83.2654
42.3671, -83.1656
42.388, -83.1944
42.3146, -83.1255
42.323, -83.062
42.4234, -83.241
42.3672, -83.2352
42.4263, -82.9652
42.4403, -83.1559
42.3339, -83.0302
42.411, -83.0234
42.3622, -83.1658
42.3952, -82.929
42.3875, -83.1958
42.4061, -83.0547
42.4155, -83.2627
42.3845, -83.1682
42.4486, -83.0004
42.2752, -83.1525
42.38, -83.2123
42.3985, -82.9922
42.3336, -83.053
42.308, -83.1353
42.3491, -83.0418
42.4314, -83.1407
42.4011, -82.9769
42.3465, -83.2272
42.339, -83.067
42.4033, -82.9511
42.415, -82.9524
42.4244, -83.1205
42.3141, -83.1198
42.3862, -83.1341
42.4168, -83.2546
42.414, -82.9354
42.4087, -83.154
42.3151, -83.1103
42.435, -83.0409
42.4234, -82.9635
42.3492, -83.0834
42.4079, -82.9346
42.3782, -83.1036
42.4143, -83.1996
42.3603, -83.2265
42.3482, -83.0652
42.3807, -83.1196
42.3432, -83.2189
42.3863, -83.1396
42.3964, -83.2008
42.3587, -83.2125
42.3525, -83.0644
42.4303, -82.9538
42.3098, -83.1376
42.3979, -83.1214
42.4229, -82.9418
42.4167, -83.1797
42.424, -83.1641
42.3466, -83.0029
42.422, -83.1582
42.3424, -83.0775
42.4141, -83.2352
42.3854, -83.1798
42.4222, -82.9667
42.4286, -83.1876
42.4388, -83.1498
42.3001, -83.1192
42.2599, -83.1637
42.3445, -83.1306
42.3725, -83.2132
42.4112, -83.1181
42.4077, -83.0554
42.321, -83.1041
42.4221, -82.9372
42.4108, -83.1241
42.4284, -83.0237
42.4342, -82.9783
42.3659, -83.1968
42.3733, -83.1586
42.4014, -83.1975
42.3679, -83.1052
42.3531, -83.0677
42.4103, -82.9545
42.4054, -83.2633
42.4455, -82.9787
42.3631, -83.2464
42.355, -83.0555
42.4223, -83.1345
42.4265, -82.9321
42.4107, -83.169
42.3831, -82.9647
42.3321, -83.0385
42.3567, -83.1694
42.4266, -82.9849
42.4392, -82.9954
42.3776, -83.1063
42.3339, -83.0419
42.4436, -83.2251
42.3897, -82.9379
42.4021, -82.9453
42.4255, -83.095
42.3043, -83.099
42.3474, -83.0413
42.3848, -83.1938
42.4089, -83.1482
42.3826, -83.2715
42.4083, -83.1828
42.3426, -83.0789
42.4213, -83.1663
42.3344, -83.0411
42.4347, -82.9898
42.3892, -83.1165
42.4005, -83.2262
42.3874, -83.2202
42.387, -83.0045
42.4199, -82.9949
42.333, -83.0432
42.3347, -83.0414
42.3922, -83.1976
42.3703, -83.0836
42.4406, -83.2425
42.353, -83.0741
42.3793, -82.9574
42.3856, -83.1769
42.3727, -83.2108
42.3526, -83.2248
42.4352, -83.0012
42.4191, -83.0069
42.4465, -83.0012
42.4141, -83.2787
42.3415, -83.1989
42.3651, -83.0857
42.3471, -83.0946
42.3446, -83.0653
42.3884, -83.1349
42.3386, -83.2089
42.3895, -83.1307
42.4371, -83.0706
42.3389, -83.0211
42.4207, -83.2618
42.3313, -83.1388
42.344, -83.0597
42.4456, -83.1053
42.3997, -83.1948
42.3169, -83.1012
42.4198, -83.0241
42.399, -83.2141
42.4143, -83.281
42.4092, -83.1754
42.3782, -83.035
42.4263, -83.0742
42.3431, -83.2239
42.4041, -83.1493
42.4431, -83.1917
42.4477, -82.9945
42.3301, -83.0948
42.3939, -82.9642
42.4151, -83.2325
42.4038, -83.2615
42.33, -83.0782
42.43, -83.2776
42.3383, -83.0294
42.4494, -82.9481
42.3312, -83.1276
42.4237, -83.1746
42.335, -83.0464
42.4157, -82.9782
42.33, -83.1381
42.4259, -82.9313
42.3447, -83.0101
42.4323, -83.1607
42.3035, -83.1306
42.4115, -83.1797
42.3707, -82.9967
42.389, -82.978
42.3646, -83.2438
42.4133, -82.9315
42.3356, -83.0409
42.3739, -83.0344
42.3428, -83.235
42.3926, -83.2467
42.3776, -83.0825
42.3676, -83.0847
42.422, -82.9451
42.328, -83.059
42.3365, -83.0799
42.3675, -83.1652
42.3572, -83.2456
42.4378, -83.2138
42.3296, -83.1213
42.3886, -83.2734
42.4434, -82.9722
42.3937, -82.9619
42.4119, -83.237
42.3373, -83.2244
42.4015, -83.1787
42.423, -83.0031
42.3842, -83.1647
42.3719, -83.0915
42.4414, -82.9565
42.3926, -83.1995
42.3825, -83.1601
42.3799, -83.1673
42.3569, -83.2184
42.4105, -82.9375
42.4191, -83.0642
42.3871, -82.9477
42.4298, -82.9801
42.4271, -82.9953
42.3094, -83.1322
42.3871, -82.9476
42.4187, -83.2324
42.3646, -82.9567
42.3532, -83.1943
42.4053, -83.2039
42.3279, -83.0484
42.4184, -83.1124
42.413, -83.216
42.437, -82.989
42.3881, -83.1591
42.4285, -82.9639
42.4028, -83.1992
42.4017, -83.141
42.3722, -83.2107
42.357, -83.0501
42.4121, -83.2104
42.4017, -83.2059
42.3325, -83.058
42.4248, -82.9635
42.3292, -83.2199
42.4048, -83.201
42.4039, -82.9339
42.4133, -83.2772
42.3788, -83.0147
42.4383, -83.0161
42.329, -83.048
42.4447, -83.1681
42.3578, -82.9873
42.4025, -83.1595
42.3482, -83.1419
42.4413, -82.9861
42.404, -83.1724
42.3698, -83.2446
42.4297, -83.241
42.4212, -82.9865
42.4272, -83.1997
42.3466, -83.2272
42.3608, -83.1945
42.4164, -83.2827
42.3927, -83.2128
42.4127, -83.2523
42.4432, -83.2611
42.3317, -83.048
42.3325, -83.0426
42.4123, -83.1804
42.4157, -83.1987
42.3686, -83.2334
42.3993, -83.2675
42.3883, -83.231
42.4332, -83.1513
42.3866, -83.1542
42.3714, -83.2346
42.44, -83.1682
42.3404, -83.0318
42.4448, -83.0964
42.3345, -83.0492
42.4435, -83.2331
42.3706, -82.9537
42.3543, -83.0966
42.3548, -83.0615
42.366, -83.177
42.4026, -82.9902
42.4155, -82.9551
42.3107, -83.1282
42.3356, -83.0536
42.3541, -83.1788
42.4186, -83.0724
42.2885, -83.1581
42.3863, -83.0725
42.3518, -83.1574
42.3069, -83.1135
42.4185, -83.1427
42.4215, -83.1785
42.3341, -83.0346
42.4081, -83.2442
42.3447, -83.0656
42.3695, -83.161
42.3253, -83.0782
42.3945, -83.2197
42.3795, -83.2619
42.4201, -82.9951
42.3675, -83.011
42.4131, -82.9293
42.3718, -83.2337
42.433, -83.0825
42.4203, -83.1964
42.4467, -83.1251
42.4161, -83.2037
42.3821, -83.1684
42.4364, -83.2101
42.3767, -82.9977
42.3261, -83.1263
42.4394, -83.2192
42.3722, -83.0125
42.3925, -83.1214
42.4174, -82.9139
42.3875, -83.262
42.3689, -83.0798
42.4141, -83.2178
42.3735, -83.1378
42.339, -83.1459
42.3408, -83.2051
42.4384, -83.1353
42.3714, -83.1883
42.3886, -83.1387
42.4402, -83.1793
42.4293, -83.0527
42.354, -83.1791
42.4467, -83.048
42.4428, -82.9633
42.3337, -83.234
42.4027, -83.1272
42.399, -83.2608
42.3695, -82.9719
42.3285, -83.0934
42.3791, -83.2649
42.3991, -83.2745
42.3867, -83.0711
42.3874, -83.119
42.3441, -83.0095
42.351, -83.2284
42.4457, -82.9868
42.4418, -83.1542
42.3482, -83.0416
42.4076, -83.1678
42.366, -83.2227
42.3472, -83.2167
42.3825, -82.9986
42.4186, -82.9328
42.3814, -83.1584
42.3935, -83.1331
42.4147, -83.2531
42.3847, -83.258
42.3923, -83.2343
42.3182, -83.0887
42.382, -83.1733
42.386, -83.225
42.372, -83.1744
42.4162, -83.1902
42.437, -83.1062
42.3661, -83.0968
42.4117, -83.0643
42.3907, -83.1989
42.4397, -83.2581
42.402, -83.1872
42.4421, -83.0047
42.3835, -83.1629
42.3412, -83.1963
42.3909, -83.23
42.3982, -82.9816
42.349, -83.2236
42.3882, -83.0879
42.3501, -83.2358
42.3994, -83.1581
42.4227, -83.2029
42.2715, -83.1567
42.4427, -83.2722
42.3302, -83.1442
42.4371, -83.2001
42.4171, -83.1502
42.4108, -83.0395
42.4282, -83.2358
42.3383, -83.0226
42.4441, -82.9861
42.3913, -83.1836
42.4148, -82.9545
42.3734, -83.1687
42.3684, -83.2031
42.3428, -83.2314
42.4004, -83.1989
42.4196, -83.042
42.3532, -83.1858
42.4372, -83.0081
42.3589, -83.1061
42.3366, -83.2062
42.3731, -83.1689
42.2699, -83.1513
42.3487, -83.2176
42.4294, -83.1693
42.3701, -83.1177
42.3936, -83.0064
42.4022, -82.9744
42.347, -83.2324
42.3498, -83.0596
42.4275, -83.0021
42.4128, -83.2365
42.3636, -83.2107
42.375, -83.2013
42.3562, -83.1492
42.4203, -83.1596
42.4263, -82.9409
42.371, -83.1165
42.3482, -83.2109
42.4172, -83.1505
42.3738, -82.9615
42.3751, -83.0163
42.3474, -83.0577
42.3212, -83.0874
42.3299, -83.0453
42.4355, -83.0661
42.3724, -83.2649
42.4028, -83.1835
42.4083, -82.9845
42.3346, -83.051
42.3161, -83.1038
42.4322, -83.1153
42.4286, -82.9962
42.4118, -83.2643
42.4468, -82.9579
42.3313, -83.0749
42.3488, -83.1111
42.3849, -83.1301
42.3835, -83.2579
42.3098, -83.0982
42.4224, -83.2577
42.3435, -83.1988
42.4376, -82.9579
42.3951, -82.934
42.4164, -83.1797
42.3287, -83.0408
42.3321, -83.0386
42.3227, -83.0622
42.3916, -82.935
42.427, -83.1659
42.4196, -82.9573
42.3569, -82.9818
42.3511, -83.0578
42.3202, -83.0958
42.4301, -83.2046
42.4133, -83.1723
42.3683, -82.9503
42.3562, -83.0811
42.3159, -83.1058
42.399, -83.1937
42.4273, -83.2055
42.4029, -83.2233
42.4459, -83.0814
42.4359, -83.0524
42.417, -83.2578
42.4477, -82.9612
42.3329, -83.0312
42.3676, -83.1931
42.3891, -83.0746
42.3988, -82.9483
42.3362, -83.2021
42.4347, -83.0583
42.366, -83.2659
42.4137, -83.2068
42.407, -82.9276
42.4437, -83.1859
42.4171, -83.2332
42.4285, -82.9361
42.3498, -83.0409
42.411, -83.1714
42.4304, -82.9407
42.333, -83.0309
42.3375, -83.0625
42.4051, -83.1599
42.3889, -83.1303
42.3393, -83.0672
42.4176, -82.9123
42.3884, -82.9735
42.3482, -83.0511
42.3378, -83.2085
42.3336, -83.1194
42.4059, -82.9344
42.3605, -82.9855
42.3551, -83.0614
42.4435, -83.2393
42.4431, -83.0811
42.4252, -82.9627
42.3499, -83.0775
42.3549, -83.0523
42.336, -83.0169
42.4348, -83.2039
42.4285, -83.1747
42.4446, -83.2007
42.4136, -83.2038
42.331, -83.1427
42.3708, -82.9536
42.4027, -83.2232
42.3558, -83.2439
42.4184, -83.0101
42.4037, -82.9684
42.4352, -82.9775
42.3368, -83.2177
42.436, -82.9986
42.3817, -83.136
42.4271, -83.1658
42.3618, -83.0731
42.3664, -82.9717
42.4299, -83.2004
42.4287, -83.0045
42.4293, -83.0595
42.414, -83.1795
42.3592, -83.0517
42.4164, -82.9358
42.362, -82.9505
42.4285, -82.9557
42.3902, -83.2306
42.427, -83.1627
42.4089, -83.1692
42.4098, -83.1634
42.3603, -83.1103
42.3577, -83.2177
42.368, -83.121
42.3487, -83.1365
42.3785, -83.0826
42.3471, -83.2084
42.3718, -83.2277
42.4038, -83.0721
42.4396, -82.9915
42.3913, -83.0846
42.391, -83.1335
42.4121, -83.2337
42.422, -83.1175
42.376, -83.0019
42.3866, -83.2316
42.3403, -83.1366
42.4211, -83.2333
42.4167, -82.9594
42.4452, -82.9513
42.3666, -83.2133
